date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:46	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:47%20GMT	https://demo.dashboardpack.com/admindek-html/default/timeline.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/timeline.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:47	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:47%20GMT	https://demo.dashboardpack.com/admindek-html/default/timeline-social.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/timeline-social.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:47	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:47%20GMT	https://demo.dashboardpack.com/admindek-html/default/user-profile.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/user-profile.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:47	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:48%20GMT	https://demo.dashboardpack.com/admindek-html/default/user-card.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/user-card.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:48	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:48%20GMT	https://demo.dashboardpack.com/admindek-html/default/fb-wall.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/fb-wall.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:48	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:48%20GMT	https://demo.dashboardpack.com/admindek-html/default/message.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/message.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:49	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:49%20GMT	https://demo.dashboardpack.com/admindek-html/default/gallery-grid.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/gallery-grid.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:49	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:49%20GMT	https://demo.dashboardpack.com/admindek-html/default/gallery-masonry.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/gallery-masonry.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:49	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:49%20GMT	https://demo.dashboardpack.com/admindek-html/default/gallery-advance.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/gallery-advance.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:50	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:50%20GMT	https://demo.dashboardpack.com/admindek-html/default/search-result.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/search-result.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:50	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:50%20GMT	https://demo.dashboardpack.com/admindek-html/default/search-result2.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/search-result2.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:50	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:51%20GMT	https://demo.dashboardpack.com/admindek-html/default/ace-editor.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/ace-editor.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:51	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:51%20GMT	https://demo.dashboardpack.com/admindek-html/default/long-press-editor.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/long-press-editor.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:51	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:51%20GMT	https://demo.dashboardpack.com/admindek-html/default/invoice.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/invoice.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:52	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:52%20GMT	https://demo.dashboardpack.com/admindek-html/default/invoice-summary.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/invoice-summary.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:52	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:23:52%20GMT	https://demo.dashboardpack.com/admindek-html/default/invoice-list.html	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/default/invoice-list.html	(from https://demo.dashboardpack.com/admindek-html/default/generic-class.html)
21:23:52	3079/3079	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea18-1097%22	https://demo.dashboardpack.com/admindek-html/files/assets/pages/list-scroll/list.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/pages/list-scroll/list.css	(from https://demo.dashboardpack.com/admindek-html/default/list.html)
21:23:53	15450/15450	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5eab9-4eb1%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/stroll/css/stroll.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/stroll/css/stroll.css	(from https://demo.dashboardpack.com/admindek-html/default/list.html)
21:23:53	7638/7638	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5eaba-36ed%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/stroll/js/stroll.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/stroll/js/stroll.js	(from https://demo.dashboardpack.com/admindek-html/default/list.html)
21:23:54	3481/3481	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5ea00-15ee%22	https://demo.dashboardpack.com/admindek-html/files/assets/pages/list-scroll/list-custom.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/pages/list-scroll/list-custom.js	(from https://demo.dashboardpack.com/admindek-html/default/list.html)
21:23:56	11355/11355	---M--	200	added ('OK')	image/png	etag:%2265e5e76f-2c5b%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/tooltip/Euclid.png	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/tooltip/Euclid.png	(from https://demo.dashboardpack.com/admindek-html/default/tooltip.html)
21:23:56	1977/1977	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea07-9a3%22	https://demo.dashboardpack.com/admindek-html/files/assets/pages/jqpagination/jqpagination.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/pages/jqpagination/jqpagination.css	(from https://demo.dashboardpack.com/admindek-html/default/other.html)
21:23:57	6079/6079	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5ea16-2ac7%22	https://demo.dashboardpack.com/admindek-html/files/assets/pages/jqpagination/jquery.jqpagination.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/pages/jqpagination/jquery.jqpagination.js	(from https://demo.dashboardpack.com/admindek-html/default/other.html)
21:23:57	36761/36761	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e74c-8f99%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/card-block/card1.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/card-block/card1.jpg	(from https://demo.dashboardpack.com/admindek-html/default/draggable.html)
21:23:59	59533/59533	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e74c-e88d%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/card-block/card13.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/card-block/card13.jpg	(from https://demo.dashboardpack.com/admindek-html/default/draggable.html)
21:24:00	53930/53930	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e74c-d2aa%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/card-block/card2.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/card-block/card2.jpg	(from https://demo.dashboardpack.com/admindek-html/default/draggable.html)
21:24:01	2963/2963	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e748-b93%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/avatar-5.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/avatar-5.jpg	(from https://demo.dashboardpack.com/admindek-html/default/draggable.html)
21:24:01	53930/53930	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e74c-d2aa%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/card-block/card14.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/card-block/card14.jpg	(from https://demo.dashboardpack.com/admindek-html/default/draggable.html)
21:24:01	74501/74501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5eab7-1a508%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/Sortable/js/Sortable.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/Sortable/js/Sortable.js	(from https://demo.dashboardpack.com/admindek-html/default/draggable.html)
21:24:01	132/132	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5ea23-273%22	https://demo.dashboardpack.com/admindek-html/files/assets/pages/sortable-custom.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/pages/sortable-custom.js	(from https://demo.dashboardpack.com/admindek-html/default/draggable.html)
21:24:02	16853/16853	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5eaba-595f%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/sweetalert/css/sweetalert.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/sweetalert/css/sweetalert.css	(from https://demo.dashboardpack.com/admindek-html/default/modal.html)
21:24:02	14940/14940	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5e709-4631%22	https://demo.dashboardpack.com/admindek-html/files/assets/css/component.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/css/component.css	(from https://demo.dashboardpack.com/admindek-html/default/modal.html)
21:24:03	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Apr%202024%2018:24:03%20GMT	https://demo.dashboardpack.com/admindek-html/files/assets/images/Modal/overflow.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/Modal/overflow.jpg	(from https://demo.dashboardpack.com/admindek-html/default/modal.html)
21:24:03	16977/16977	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5eaba-4251%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/sweetalert/js/sweetalert.min.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/sweetalert/js/sweetalert.min.js	(from https://demo.dashboardpack.com/admindek-html/default/modal.html)
21:24:03	2154/2154	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5e777-b03%22	https://demo.dashboardpack.com/admindek-html/files/assets/js/modal.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/js/modal.js	(from https://demo.dashboardpack.com/admindek-html/default/modal.html)
21:24:04	1211/1211	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5e776-725%22	https://demo.dashboardpack.com/admindek-html/files/assets/js/classie.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/js/classie.js	(from https://demo.dashboardpack.com/admindek-html/default/modal.html)
21:24:04	923/923	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5e777-551%22	https://demo.dashboardpack.com/admindek-html/files/assets/js/modalEffects.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/js/modalEffects.js	(from https://demo.dashboardpack.com/admindek-html/default/modal.html)
21:24:04	1608/1608	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea1f-982%22	https://demo.dashboardpack.com/admindek-html/files/assets/pages/notification/notification.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/pages/notification/notification.css	(from https://demo.dashboardpack.com/admindek-html/default/notification.html)
21:24:05	60720/60720	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea4f-13052%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/animate.css/css/animate.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/animate.css/css/animate.css	(from https://demo.dashboardpack.com/admindek-html/default/notification.html)
21:24:05	5699/5699	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5e776-1643%22	https://demo.dashboardpack.com/admindek-html/files/assets/js/bootstrap-growl.min.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/js/bootstrap-growl.min.js	(from https://demo.dashboardpack.com/admindek-html/default/notification.html)
21:24:06	1406/1406	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5ea1f-a66%22	https://demo.dashboardpack.com/admindek-html/files/assets/pages/notification/notification.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/pages/notification/notification.js	(from https://demo.dashboardpack.com/admindek-html/default/notification.html)
21:24:06	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea90-7918%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/font-awesome/css/font-awesome.min.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/font-awesome/css/font-awesome.min.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:07	830/830	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea98-3be%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/fontawesome-stars.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/fontawesome-stars.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:07	1071/1071	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea97-4fc%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-1to10.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-1to10.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:07	1085/1085	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea97-4f1%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-horizontal.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-horizontal.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:08	1057/1057	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea97-4e1%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-movie.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-movie.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:08	1433/1433	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea97-681%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-pill.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-pill.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:09	1158/1158	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea97-55e%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-reversed.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-reversed.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:09	1002/1002	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea97-4a5%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-square.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/bars-square.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:09	699/699	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea98-33f%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/css-stars.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/css-stars.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:10	1252/1252	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5ea98-5a9%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/fontawesome-stars-o.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/css/fontawesome-stars-o.css	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:10	8667/8667	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5ea98-4d3c%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/js/jquery.barrating.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/jquery-bar-rating/js/jquery.barrating.js	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:10	2277/2277	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5e777-e6e%22	https://demo.dashboardpack.com/admindek-html/files/assets/js/rating.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/js/rating.js	(from https://demo.dashboardpack.com/admindek-html/default/rating.html)
21:24:11	9246/9246	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5eab5-2880%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/seiyria-bootstrap-slider/css/bootstrap-slider.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/seiyria-bootstrap-slider/css/bootstrap-slider.css	(from https://demo.dashboardpack.com/admindek-html/default/range-slider.html)
21:24:12	51498/51498	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5eab5-116d8%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/seiyria-bootstrap-slider/js/bootstrap-slider.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/seiyria-bootstrap-slider/js/bootstrap-slider.js	(from https://demo.dashboardpack.com/admindek-html/default/range-slider.html)
21:24:12	2821/2821	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5ea21-1405%22	https://demo.dashboardpack.com/admindek-html/files/assets/pages/range-slider.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/pages/range-slider.js	(from https://demo.dashboardpack.com/admindek-html/default/range-slider.html)
21:24:12	902/902	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5eaad-564%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/owl.carousel/css/owl.theme.default.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/owl.carousel/css/owl.theme.default.css	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:13	19801/19801	---MCZ	200	added ('OK')	text/css	etag:W/%2265e5eabb-4d59%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/swiper/css/swiper.min.css	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/swiper/css/swiper.min.css	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:15	184896/184896	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76a-2d240%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/slider/slide2.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/slider/slide2.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:15	65627/65627	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76a-1005b%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/slider/slide3.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/slider/slide3.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:16	53934/53934	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76a-d2ae%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/slider/slide1.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/slider/slide1.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:16	161407/161407	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76b-2767f%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/slider/slide4.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/slider/slide4.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:17	130929/130929	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76b-1ff71%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/slider/slider5.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/slider/slider5.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:18	39592/39592	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76b-9aa8%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/slider/slider7.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/slider/slider7.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:18	5471/5471	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76d-155f%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/task/task-u2.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/task/task-u2.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:18	5477/5477	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76e-1565%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/task/task-u3.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/task/task-u3.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:19	4540/4540	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76e-11bc%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/task/task-u4.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/task/task-u4.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:20	94773/94773	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76b-17235%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/slider/slider6.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/slider/slider6.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:20	5804/5804	---M--	200	added ('OK')	image/jpeg	etag:%2265e5e76d-16ac%22	https://demo.dashboardpack.com/admindek-html/files/assets/images/task/task-u1.jpg	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/images/task/task-u1.jpg	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:20	212/212	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5e777-11d%22	https://demo.dashboardpack.com/admindek-html/files/assets/js/owl-custom.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/js/owl-custom.js	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:21	128744/128744	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5eabb-1f6e8%22	https://demo.dashboardpack.com/admindek-html/files/bower_components/swiper/js/swiper.min.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/bower_components/swiper/js/swiper.min.js	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
21:24:22	299/299	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265e5e777-2e6%22	https://demo.dashboardpack.com/admindek-html/files/assets/js/swiper-custom.js	C:/HTT%20WEBSITES/WinHTTrack/templates/CAPITAL/demo.dashboardpack.com/admindek-html/files/assets/js/swiper-custom.js	(from https://demo.dashboardpack.com/admindek-html/default/slider.html)
